organelle	sample_1	sample_2	differences	sites_compared	p_distance
mitochondria	KIRN_LP_182_Du-424	SILG_LP_158_Du-352	6	40827	0.00014696156955
mitochondria	KIRN_LP_182_Du-424	SILR_LP_346_Du-729	6	43177	0.000138962873752
mitochondria	KIRN_LP_182_Du-424	SILR_LP_347_Du-730	6	43178	0.00013895965538
mitochondria	KIRN_LP_182_Du-424	SILR_LP_348_Du-731	6	43177	0.000138962873752
mitochondria	KIRN_LP_182_Du-424	SILR_LP_349_Du-732	6	43178	0.00013895965538
mitochondria	KIRN_LP_182_Du-424	SILR_LP_351_Du-734	6	43178	0.00013895965538
mitochondria	KIRN_LP_182_Du-424	SILR_LP_353_Du-736	6	43177	0.000138962873752
mitochondria	KIRN_LP_182_Du-424	STI_LP_027_Du-45	11	42644	0.000257949535691
mitochondria	KIRN_LP_182_Du-424	STI_LP_028_Du-46	9	43163	0.000208511919931
mitochondria	KIRN_LP_182_Du-424	STI_LP_029_Du-47	7	36533	0.00019160758766
mitochondria	KIRN_LP_182_Du-424	STI_LP_030_Du-48	9	43161	0.000208521581984
mitochondria	KIRN_LP_182_Du-424	STI_LP_031_Du-49	9	43161	0.000208521581984
mitochondria	KIRN_LP_182_Du-424	STI_LP_032_Du-50	9	43161	0.000208521581984
mitochondria	KIRN_LP_182_Du-424	STI_LP_033_Du-51	9	42825	0.000210157618214
mitochondria	KIRN_LP_182_Du-424	STI_LP_034_Du-52	8	43160	0.000185356811863
mitochondria	KIRN_LP_182_Du-424	STI_LP_035_Du-53	9	43162	0.000208516750846
mitochondria	KIRN_LP_182_Du-424	STI_LP_036_Du-54	9	43148	0.000208584407157
mitochondria	KIRN_LP_182_Du-424	STI_LP_037_Du-55	9	43160	0.000208526413346
mitochondria	KIRN_LP_182_Du-424	STI_LP_038_Du-56	9	43162	0.000208516750846
mitochondria	KIRN_LP_182_Du-424	STI_LP_039_Du-57	8	43160	0.000185356811863
mitochondria	KIRN_LP_182_Du-424	STI_LP_040_Du-58	8	42066	0.00019017734037
mitochondria	KIRN_LP_182_Du-424	STI_LP_041_Du-60	9	43165	0.000208502258774
mitochondria	KIRN_LP_182_Du-424	STI_LP_042_Du-61	12	43143	0.000278144774355
mitochondria	KIRN_LP_182_Du-424	TIL_LP_123_Du-263	10	39869	0.000250821440217
mitochondria	KIRN_LP_182_Du-424	TIL_LP_124_Du-264	12	43165	0.000278003011699
mitochondria	KIRN_LP_182_Du-424	TIL_LP_125_Du-265	8	39867	0.000200667218502
mitochondria	KIRN_LP_182_Du-424	TIL_LP_126_Du-266	8	43129	0.000185490041503
mitochondria	KIRN_LP_182_Du-424	TIL_LP_128_Du-268	10	43161	0.000231690646649
mitochondria	KIRN_LP_182_Du-424	TIL_LP_129_Du-269	10	43161	0.000231690646649
mitochondria	KIRN_LP_182_Du-424	TIL_LP_130_Du-271	10	43162	0.000231685278717
mitochondria	KIRN_LP_182_Du-424	TIL_LP_131_Du-272	10	43161	0.000231690646649
mitochondria	KIRN_LP_182_Du-424	TULP_LP_115_Du-242	2	43176	4.63220307578e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_116_Du-243	1	43179	2.31594061928e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_117_Du-244	1	43179	2.31594061928e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_118_Du-245	1	43179	2.31594061928e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_119_Du-246	1	43179	2.31594061928e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_120_Du-248	2	43176	4.63220307578e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_121_Du-249	1	43178	2.31599425633e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_122_Du-250	1	43179	2.31594061928e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_140_Du-302	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_141_Du-303	2	43174	4.63241765878e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_142_Du-304	2	43117	4.63854164251e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_143_Du-305	2	43177	4.63209579174e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_144_Du-306	2	43054	4.64532912157e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_145_Du-307	2	43174	4.63241765878e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_146_Du-308	1	42979	2.32671769934e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_147_Du-309	2	43175	4.63231036479e-05
mitochondria	KIRN_LP_182_Du-424	TULP_LP_148_Du-310	2	43097	4.64069424786e-05
mitochondria	KIRN_LP_183_Du-425	KIRN_LP_184_Du-426	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRN_LP_185_Du-427	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRN_LP_186_Du-428	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRN_LP_187_Du-429	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRT_LP_159_Du-364	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRT_LP_160_Du-365	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRT_LP_161_Du-366	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRT_LP_162_Du-367	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRT_LP_163_Du-368	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRT_LP_164_Du-369	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRT_LP_165_Du-370	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRT_LP_166_Du-371	0	43177	0
mitochondria	KIRN_LP_183_Du-425	KIRT_LP_167_Du-372	0	43127	0
mitochondria	KIRN_LP_183_Du-425	KIRT_LP_168_Du-373	0	43177	0
mitochondria	KIRN_LP_183_Du-425	MALV_LP_095_Du-201	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	MALV_LP_096_Du-202	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	MALV_LP_097_Du-203	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	MALV_LP_098_Du-204	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	MALV_LP_099_Du-205	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	MALV_LP_100_Du-206	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	MALV_LP_101_Du-207	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	MALV_LP_102_Du-208	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	MALV_LP_103_Du-209	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	MALV_LP_104_Du-210	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	OCO_LP_058_Du-115	33	43164	0.000764525993884
mitochondria	KIRN_LP_183_Du-425	OCO_LP_059_Du-106	36	43153	0.000834240956596
mitochondria	KIRN_LP_183_Du-425	OCO_LP_060_Du-107	35	43165	0.000810842117456
mitochondria	KIRN_LP_183_Du-425	OCO_LP_061_Du-108	36	43166	0.000833989714127
mitochondria	KIRN_LP_183_Du-425	OCO_LP_062_Du-109	35	43166	0.000810823333179
mitochondria	KIRN_LP_183_Du-425	OCO_LP_063_Du-110	34	43165	0.000787675199815
mitochondria	KIRN_LP_183_Du-425	OCO_LP_064_Du-111	33	43162	0.000764561419767
mitochondria	KIRN_LP_183_Du-425	OCO_LP_065_Du-112	34	43163	0.000787711697519
mitochondria	KIRN_LP_183_Du-425	OCO_LP_066_Du-113	27	42958	0.00062852088086
mitochondria	KIRN_LP_183_Du-425	OCO_LP_067_Du-114	31	42015	0.000737831726764
mitochondria	KIRN_LP_183_Du-425	QUI1_LP_249_Du-648	5	43171	0.000115818489264
mitochondria	KIRN_LP_183_Du-425	QUI1_LP_250_Du-649	6	43171	0.000138982187116
mitochondria	KIRN_LP_183_Du-425	QUI1_LP_252_Du-651	5	43171	0.000115818489264
mitochondria	KIRN_LP_183_Du-425	QUI1_LP_253_Du-652	5	43172	0.000115815806541
mitochondria	KIRN_LP_183_Du-425	QUI1_LP_254_Du-653	5	41309	0.000121038998765
mitochondria	KIRN_LP_183_Du-425	QUI1_LP_255_Du-654	5	43170	0.00011582117211
mitochondria	KIRN_LP_183_Du-425	QUI1_LP_257_Du-656	6	42603	0.000140835152454
mitochondria	KIRN_LP_183_Du-425	QUI1_LP_258_Du-657	6	43171	0.000138982187116
mitochondria	KIRN_LP_183_Du-425	QUI2_LP_243_Du-631	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	QUI2_LP_244_Du-632	10	43012	0.000232493257696
mitochondria	KIRN_LP_183_Du-425	QUI2_LP_245_Du-633	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	QUI2_LP_246_Du-634	10	43031	0.000232390602124
mitochondria	KIRN_LP_183_Du-425	QUI2_LP_247_Du-635	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	QUI2_LP_248_Du-636	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	QUI2_LP_337_Du-638	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	QUI2_LP_338_Du-639	10	42803	0.000233628483985
mitochondria	KIRN_LP_183_Du-425	QUI2_LP_339_Du-640	10	43031	0.000232390602124
mitochondria	KIRN_LP_183_Du-425	QUI2_LP_340_Du-641	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	QUIN_LP_069_Du-155	10	43031	0.000232390602124
mitochondria	KIRN_LP_183_Du-425	QUIN_LP_070_Du-156	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	QUIN_LP_071_Du-157	10	43031	0.000232390602124
mitochondria	KIRN_LP_183_Du-425	QUIN_LP_072_Du-158	10	43031	0.000232390602124
mitochondria	KIRN_LP_183_Du-425	QUIN_LP_073_Du-159	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	QUIN_LP_074_Du-160	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	QUIN_LP_075_Du-161	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	QUIN_LP_076_Du-162	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	QUIN_LP_077_Du-163	10	43036	0.000232363602565
mitochondria	KIRN_LP_183_Du-425	QUIN_LP_318_Du-164	10	43032	0.00023238520171
mitochondria	KIRN_LP_183_Du-425	RIC_LP_192_Du-521	0	43177	0
mitochondria	KIRN_LP_183_Du-425	RIC_LP_193_Du-522	0	43177	0
mitochondria	KIRN_LP_183_Du-425	RIC_LP_194_Du-523	0	43177	0
mitochondria	KIRN_LP_183_Du-425	RIC_LP_195_Du-524	0	43177	0
mitochondria	KIRN_LP_183_Du-425	RIC_LP_196_Du-525	0	43177	0
mitochondria	KIRN_LP_183_Du-425	RIC_LP_197_Du-526	2	43169	4.63295420325e-05
mitochondria	KIRN_LP_183_Du-425	RIC_LP_198_Du-527	0	43177	0
mitochondria	KIRN_LP_183_Du-425	RIC_LP_199_Du-528	0	43177	0
mitochondria	KIRN_LP_183_Du-425	RIC_LP_200_Du-529	0	43177	0
mitochondria	KIRN_LP_183_Du-425	RIC_LP_201_Du-530	0	43177	0
mitochondria	KIRN_LP_183_Du-425	RSV_LP_049_Du-85	9	43162	0.000208516750846
mitochondria	KIRN_LP_183_Du-425	RSV_LP_050_Du-87	10	43163	0.000231679911035
mitochondria	KIRN_LP_183_Du-425	RSV_LP_051_Du-88	10	43148	0.000231760452396
mitochondria	KIRN_LP_183_Du-425	RSV_LP_052_Du-89	8	43160	0.000185356811863
mitochondria	KIRN_LP_183_Du-425	RSV_LP_053_Du-90	10	43161	0.000231690646649
mitochondria	KIRN_LP_183_Du-425	RSV_LP_055_Du-92	9	43160	0.000208526413346
mitochondria	KIRN_LP_183_Du-425	RSV_LP_057_Du-94	9	43161	0.000208521581984
mitochondria	KIRN_LP_183_Du-425	RSV_LP_315_Du-95	9	43161	0.000208521581984
mitochondria	KIRN_LP_183_Du-425	RSV_LP_316_Du-96	10	43161	0.000231690646649
mitochondria	KIRN_LP_183_Du-425	SILG_LP_149_Du-343	7	43083	0.000162477079126
mitochondria	KIRN_LP_183_Du-425	SILG_LP_150_Du-344	7	43167	0.000162160909954
mitochondria	KIRN_LP_183_Du-425	SILG_LP_151_Du-345	9	43168	0.000208487768718
mitochondria	KIRN_LP_183_Du-425	SILG_LP_152_Du-346	9	43168	0.000208487768718
mitochondria	KIRN_LP_183_Du-425	SILG_LP_153_Du-347	7	43156	0.000162202243025
mitochondria	KIRN_LP_183_Du-425	SILG_LP_154_Du-348	7	43169	0.000162153397114
mitochondria	KIRN_LP_183_Du-425	SILG_LP_155_Du-349	9	43168	0.000208487768718
mitochondria	KIRN_LP_183_Du-425	SILG_LP_156_Du-350	9	43168	0.000208487768718
mitochondria	KIRN_LP_183_Du-425	SILG_LP_157_Du-351	7	38289	0.000182820131108
mitochondria	KIRN_LP_183_Du-425	SILG_LP_158_Du-352	6	40826	0.000146965169255
mitochondria	KIRN_LP_183_Du-425	SILR_LP_346_Du-729	6	43176	0.000138966092273
mitochondria	KIRN_LP_183_Du-425	SILR_LP_347_Du-730	6	43176	0.000138966092273
mitochondria	KIRN_LP_183_Du-425	SILR_LP_348_Du-731	6	43176	0.000138966092273
mitochondria	KIRN_LP_183_Du-425	SILR_LP_349_Du-732	6	43176	0.000138966092273
mitochondria	KIRN_LP_183_Du-425	SILR_LP_351_Du-734	6	43176	0.000138966092273
mitochondria	KIRN_LP_183_Du-425	SILR_LP_353_Du-736	6	43177	0.000138962873752
mitochondria	KIRN_LP_183_Du-425	STI_LP_027_Du-45	11	42643	0.000257955584738
mitochondria	KIRN_LP_183_Du-425	STI_LP_028_Du-46	9	43161	0.000208521581984
mitochondria	KIRN_LP_183_Du-425	STI_LP_029_Du-47	7	36531	0.000191618077797
mitochondria	KIRN_LP_183_Du-425	STI_LP_030_Du-48	9	43160	0.000208526413346
mitochondria	KIRN_LP_183_Du-425	STI_LP_031_Du-49	9	43161	0.000208521581984
mitochondria	KIRN_LP_183_Du-425	STI_LP_032_Du-50	9	43161	0.000208521581984
mitochondria	KIRN_LP_183_Du-425	STI_LP_033_Du-51	9	42824	0.000210162525687
mitochondria	KIRN_LP_183_Du-425	STI_LP_034_Du-52	8	43160	0.000185356811863
mitochondria	KIRN_LP_183_Du-425	STI_LP_035_Du-53	9	43161	0.000208521581984
mitochondria	KIRN_LP_183_Du-425	STI_LP_036_Du-54	9	43147	0.00020858924143
mitochondria	KIRN_LP_183_Du-425	STI_LP_037_Du-55	9	43160	0.000208526413346
mitochondria	KIRN_LP_183_Du-425	STI_LP_038_Du-56	9	43161	0.000208521581984
mitochondria	KIRN_LP_183_Du-425	STI_LP_039_Du-57	8	43160	0.000185356811863
mitochondria	KIRN_LP_183_Du-425	STI_LP_040_Du-58	8	42065	0.000190181861405
mitochondria	KIRN_LP_183_Du-425	STI_LP_041_Du-60	9	43163	0.000208511919931
mitochondria	KIRN_LP_183_Du-425	STI_LP_042_Du-61	12	43143	0.000278144774355
mitochondria	KIRN_LP_183_Du-425	TIL_LP_123_Du-263	10	39868	0.000250827731514
mitochondria	KIRN_LP_183_Du-425	TIL_LP_124_Du-264	12	43165	0.000278003011699
mitochondria	KIRN_LP_183_Du-425	TIL_LP_125_Du-265	8	39865	0.00020067728584
mitochondria	KIRN_LP_183_Du-425	TIL_LP_126_Du-266	8	43127	0.000185498643541
mitochondria	KIRN_LP_183_Du-425	TIL_LP_128_Du-268	10	43161	0.000231690646649
mitochondria	KIRN_LP_183_Du-425	TIL_LP_129_Du-269	10	43160	0.000231696014829
mitochondria	KIRN_LP_183_Du-425	TIL_LP_130_Du-271	10	43161	0.000231690646649
mitochondria	KIRN_LP_183_Du-425	TIL_LP_131_Du-272	10	43161	0.000231690646649
mitochondria	KIRN_LP_183_Du-425	TULP_LP_115_Du-242	2	43174	4.63241765878e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_116_Du-243	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_117_Du-244	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_118_Du-245	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_119_Du-246	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_120_Du-248	2	43174	4.63241765878e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_121_Du-249	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_122_Du-250	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_140_Du-302	1	43177	2.31604789587e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_141_Du-303	2	43174	4.63241765878e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_142_Du-304	2	43116	4.63864922535e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_143_Du-305	2	43175	4.63231036479e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_144_Du-306	2	43052	4.64554492242e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_145_Du-307	2	43174	4.63241765878e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_146_Du-308	1	42977	2.32682597669e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_147_Du-309	2	43174	4.63241765878e-05
mitochondria	KIRN_LP_183_Du-425	TULP_LP_148_Du-310	2	43095	4.64090961829e-05
mitochondria	KIRN_LP_184_Du-426	KIRN_LP_185_Du-427	0	43177	0
mitochondria	KIRN_LP_184_Du-426	KIRN_LP_186_Du-428	0	43177	0
mitochondria	KIRN_LP_184_Du-426	KIRN_LP_187_Du-429	0	43177	0
mitochondria	KIRN_LP_184_Du-426	KIRT_LP_159_Du-364	0	43180	0
mitochondria	KIRN_LP_184_Du-426	KIRT_LP_160_Du-365	0	43177	0
mitochondria	KIRN_LP_184_Du-426	KIRT_LP_161_Du-366	0	43180	0
mitochondria	KIRN_LP_184_Du-426	KIRT_LP_162_Du-367	0	43179	0
mitochondria	KIRN_LP_184_Du-426	KIRT_LP_163_Du-368	0	43180	0
mitochondria	KIRN_LP_184_Du-426	KIRT_LP_164_Du-369	0	43180	0
mitochondria	KIRN_LP_184_Du-426	KIRT_LP_165_Du-370	0	43180	0
mitochondria	KIRN_LP_184_Du-426	KIRT_LP_166_Du-371	0	43180	0
mitochondria	KIRN_LP_184_Du-426	KIRT_LP_167_Du-372	0	43129	0
mitochondria	KIRN_LP_184_Du-426	KIRT_LP_168_Du-373	0	43180	0
mitochondria	KIRN_LP_184_Du-426	MALV_LP_095_Du-201	1	43180	2.31588698472e-05
mitochondria	KIRN_LP_184_Du-426	MALV_LP_096_Du-202	1	43180	2.31588698472e-05
mitochondria	KIRN_LP_184_Du-426	MALV_LP_097_Du-203	1	43180	2.31588698472e-05
mitochondria	KIRN_LP_184_Du-426	MALV_LP_098_Du-204	1	43180	2.31588698472e-05
mitochondria	KIRN_LP_184_Du-426	MALV_LP_099_Du-205	1	43180	2.31588698472e-05
mitochondria	KIRN_LP_184_Du-426	MALV_LP_100_Du-206	1	43180	2.31588698472e-05
mitochondria	KIRN_LP_184_Du-426	MALV_LP_101_Du-207	1	43180	2.31588698472e-05
mitochondria	KIRN_LP_184_Du-426	MALV_LP_102_Du-208	1	43180	2.31588698472e-05
mitochondria	KIRN_LP_184_Du-426	MALV_LP_103_Du-209	1	43180	2.31588698472e-05
mitochondria	KIRN_LP_184_Du-426	MALV_LP_104_Du-210	1	43180	2.31588698472e-05
mitochondria	KIRN_LP_184_Du-426	OCO_LP_058_Du-115	33	43167	0.000764472861213
mitochondria	KIRN_LP_184_Du-426	OCO_LP_059_Du-106	36	43153	0.000834240956596
mitochondria	KIRN_LP_184_Du-426	OCO_LP_060_Du-107	35	43165	0.000810842117456
mitochondria	KIRN_LP_184_Du-426	OCO_LP_061_Du-108	36	43166	0.000833989714127
mitochondria	KIRN_LP_184_Du-426	OCO_LP_062_Du-109	35	43166	0.000810823333179
mitochondria	KIRN_LP_184_Du-426	OCO_LP_063_Du-110	34	43165	0.000787675199815
mitochondria	KIRN_LP_184_Du-426	OCO_LP_064_Du-111	33	43162	0.000764561419767
mitochondria	KIRN_LP_184_Du-426	OCO_LP_065_Du-112	34	43163	0.000787711697519
mitochondria	KIRN_LP_184_Du-426	OCO_LP_066_Du-113	27	42959	0.000628506250145
mitochondria	KIRN_LP_184_Du-426	OCO_LP_067_Du-114	31	42018	0.000737779047075
mitochondria	KIRN_LP_184_Du-426	QUI1_LP_249_Du-648	5	43171	0.000115818489264
mitochondria	KIRN_LP_184_Du-426	QUI1_LP_250_Du-649	6	43171	0.000138982187116
mitochondria	KIRN_LP_184_Du-426	QUI1_LP_252_Du-651	5	43171	0.000115818489264
mitochondria	KIRN_LP_184_Du-426	QUI1_LP_253_Du-652	5	43172	0.000115815806541
mitochondria	KIRN_LP_184_Du-426	QUI1_LP_254_Du-653	5	41309	0.000121038998765
mitochondria	KIRN_LP_184_Du-426	QUI1_LP_255_Du-654	5	43170	0.00011582117211
mitochondria	KIRN_LP_184_Du-426	QUI1_LP_257_Du-656	6	42603	0.000140835152454
mitochondria	KIRN_LP_184_Du-426	QUI1_LP_258_Du-657	6	43171	0.000138982187116
mitochondria	KIRN_LP_184_Du-426	QUI2_LP_243_Du-631	10	43032	0.00023238520171
mitochondria	KIRN_LP_184_Du-426	QUI2_LP_244_Du-632	10	43012	0.000232493257696
mitochondria	KIRN_LP_184_Du-426	QUI2_LP_245_Du-633	10	43032	0.00023238520171
mitochondria	KIRN_LP_184_Du-426	QUI2_LP_246_Du-634	10	43031	0.000232390602124
mitochondria	KIRN_LP_184_Du-426	QUI2_LP_247_Du-635	10	43032	0.00023238520171
mitochondria	KIRN_LP_184_Du-426	QUI2_LP_248_Du-636	10	43032	0.00023238520171
mitochondria	KIRN_LP_184_Du-426	QUI2_LP_337_Du-638	10	43032	0.00023238520171
mitochondria	KIRN_LP_184_Du-426	QUI2_LP_338_Du-639	10	42803	0.000233628483985
mitochondria	KIRN_LP_184_Du-426	QUI2_LP_339_Du-640	10	43031	0.000232390602124
mitochondria	KIRN_LP_184_Du-426	QUI2_LP_340_Du-641	10	43032	0.00023238520171
mitochondria	KIRN_LP_184_Du-426	QUIN_LP_069_Du-155	10	43031	0.000232390602124
mitochondria	KIRN_LP_184_Du-426	QUIN_LP_070_Du-156	10	43032	0.00023238520171
mitochondria	KIRN_LP_184_Du-426	QUIN_LP_071_Du-157	10	43031	0.000232390602124
mitochondria	KIRN_LP_184_Du-426	QUIN_LP_072_Du-158	10	43031	0.000232390602124
mitochondria	KIRN_LP_184_Du-426	QUIN_LP_073_Du-159	10	43032	0.00023238520171
mitochondria	KIRN_LP_184_Du-426	QUIN_LP_074_Du-160	10	43032	0.00023238520171
mitochondria	KIRN_LP_184_Du-426	QUIN_LP_075_Du-161	10	43035	0.000232369001975
mitochondria	KIRN_LP_184_Du-426	QUIN_LP_076_Du-162	10	43035	0.000232369001975
mitochondria	KIRN_LP_184_Du-426	QUIN_LP_077_Du-163	10	43039	0.000232347405841
mitochondria	KIRN_LP_184_Du-426	QUIN_LP_318_Du-164	10	43035	0.000232369001975
mitochondria	KIRN_LP_184_Du-426	RIC_LP_192_Du-521	0	43178	0
mitochondria	KIRN_LP_184_Du-426	RIC_LP_193_Du-522	0	43177	0
mitochondria	KIRN_LP_184_Du-426	RIC_LP_194_Du-523	0	43180	0
mitochondria	KIRN_LP_184_Du-426	RIC_LP_195_Du-524	0	43180	0
mitochondria	KIRN_LP_184_Du-426	RIC_LP_196_Du-525	0	43180	0
mitochondria	KIRN_LP_184_Du-426	RIC_LP_197_Du-526	2	43169	4.63295420325e-05
mitochondria	KIRN_LP_184_Du-426	RIC_LP_198_Du-527	0	43180	0
mitochondria	KIRN_LP_184_Du-426	RIC_LP_199_Du-528	0	43180	0
mitochondria	KIRN_LP_184_Du-426	RIC_LP_200_Du-529	0	43180	0
mitochondria	KIRN_LP_184_Du-426	RIC_LP_201_Du-530	0	43180	0
mitochondria	KIRN_LP_184_Du-426	RSV_LP_049_Du-85	9	43165	0.000208502258774
mitochondria	KIRN_LP_184_Du-426	RSV_LP_050_Du-87	10	43166	0.00023166380948
mitochondria	KIRN_LP_184_Du-426	RSV_LP_051_Du-88	10	43148	0.000231760452396
mitochondria	KIRN_LP_184_Du-426	RSV_LP_052_Du-89	8	43163	0.000185343928828
mitochondria	KIRN_LP_184_Du-426	RSV_LP_053_Du-90	10	43164	0.000231674543601
mitochondria	KIRN_LP_184_Du-426	RSV_LP_055_Du-92	9	43160	0.000208526413346
mitochondria	KIRN_LP_184_Du-426	RSV_LP_057_Du-94	9	43161	0.000208521581984
mitochondria	KIRN_LP_184_Du-426	RSV_LP_315_Du-95	9	43161	0.000208521581984
mitochondria	KIRN_LP_184_Du-426	RSV_LP_316_Du-96	10	43161	0.000231690646649
mitochondria	KIRN_LP_184_Du-426	SILG_LP_149_Du-343	7	43086	0.000162465766142
mitochondria	KIRN_LP_184_Du-426	SILG_LP_150_Du-344	7	43170	0.000162149640954
mitochondria	KIRN_LP_184_Du-426	SILG_LP_151_Du-345	9	43171	0.000208473280675
mitochondria	KIRN_LP_184_Du-426	SILG_LP_152_Du-346	9	43168	0.000208487768718
mitochondria	KIRN_LP_184_Du-426	SILG_LP_153_Du-347	7	43156	0.000162202243025
mitochondria	KIRN_LP_184_Du-426	SILG_LP_154_Du-348	7	43169	0.000162153397114
mitochondria	KIRN_LP_184_Du-426	SILG_LP_155_Du-349	9	43169	0.000208482939146
mitochondria	KIRN_LP_184_Du-426	SILG_LP_156_Du-350	9	43168	0.000208487768718
mitochondria	KIRN_LP_184_Du-426	SILG_LP_157_Du-351	7	38291	0.000182810582121
mitochondria	KIRN_LP_184_Du-426	SILG_LP_158_Du-352	6	40826	0.000146965169255
mitochondria	KIRN_LP_184_Du-426	SILR_LP_346_Du-729	6	43176	0.000138966092273
mitochondria	KIRN_LP_184_Du-426	SILR_LP_347_Du-730	6	43179	0.000138956437157
mitochondria	KIRN_LP_184_Du-426	SILR_LP_348_Du-731	6	43176	0.000138966092273
mitochondria	KIRN_LP_184_Du-426	SILR_LP_349_Du-732	6	43179	0.000138956437157
mitochondria	KIRN_LP_184_Du-426	SILR_LP_351_Du-734	6	43179	0.000138956437157
mitochondria	KIRN_LP_184_Du-426	SILR_LP_353_Du-736	6	43177	0.000138962873752
mitochondria	KIRN_LP_184_Du-426	STI_LP_027_Du-45	11	42644	0.000257949535691
mitochondria	KIRN_LP_184_Du-426	STI_LP_028_Du-46	9	43164	0.000208507089241
mitochondria	KIRN_LP_184_Du-426	STI_LP_029_Du-47	7	36534	0.000191602343023
mitochondria	KIRN_LP_184_Du-426	STI_LP_030_Du-48	9	43160	0.000208526413346
mitochondria	KIRN_LP_184_Du-426	STI_LP_031_Du-49	9	43161	0.000208521581984
mitochondria	KIRN_LP_184_Du-426	STI_LP_032_Du-50	9	43161	0.000208521581984
mitochondria	KIRN_LP_184_Du-426	STI_LP_033_Du-51	9	42824	0.000210162525687
mitochondria	KIRN_LP_184_Du-426	STI_LP_034_Du-52	8	43160	0.000185356811863
mitochondria	KIRN_LP_184_Du-426	STI_LP_035_Du-53	9	43161	0.000208521581984
mitochondria	KIRN_LP_184_Du-426	STI_LP_036_Du-54	9	43148	0.000208584407157
mitochondria	KIRN_LP_184_Du-426	STI_LP_037_Du-55	9	43161	0.000208521581984
