query_genome	feature_type	gene	name	product	query_start	query_end	strand	method	confidence	pident	query_coverage	aligned_length	evalue	bitscore	ref_accession	ref_description	ref_start	ref_end
mitochondria	gene	matR	matR		203218	205208	-	blastn_feature_transfer	high	98.153	1.001	2003	0.0	3450.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	183410	185410
mitochondria	CDS	matR	matR	maturase R	203218	205208	-	blastn_feature_transfer	high	98.153	1.001	2003	0.0	3450.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	183410	185410
mitochondria	gene	matR	matR		203218	205226	-	blastn_feature_transfer	high	98.07	1.001	2021	0.0	3473.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	7064	9082
mitochondria	CDS	matR	matR	MatR	203218	205226	-	blastn_feature_transfer	high	98.07	1.001	2021	0.0	3473.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	7064	9082
mitochondria	gene	matR	matR		203222	205226	-	blastn_feature_transfer	high	97.918	1.0	2017	0.0	3452.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	85958	87973
mitochondria	CDS	matR	matR	MatR	203222	205226	-	blastn_feature_transfer	high	97.918	1.0	2017	0.0	3452.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	85958	87973
mitochondria	gene	matR	matR		203232	205226	-	blastn_feature_transfer	high	98.057	1.001	2007	0.0	3449.0	OP312071.1	Rhodiola sacra chromosome 2 mitochondrion, complete sequence	4186	6189
mitochondria	CDS	matR	matR	MatR	203232	205226	-	blastn_feature_transfer	high	98.057	1.001	2007	0.0	3449.0	OP312071.1	Rhodiola sacra chromosome 2 mitochondrion, complete sequence	4186	6189
mitochondria	CDS	matR	matR	MatR	203235	205226	-	tblastn_protein_transfer	high	97.605	1.001	668	0.0	1261.0	OP312071.1	Rhodiola sacra chromosome 2 mitochondrion, complete sequence	4186	6189
mitochondria	CDS	matR	matR	MatR	203259	205226	-	tblastn_protein_transfer	high	97.273	0.984	660	0.0	1242.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	85958	87973
mitochondria	gene	matR	matR		203261	204473	-	blastn_feature_transfer	high	99.176	1.001	1213	0.0	2140.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	146450	147661
mitochondria	CDS	matR	matR	matR	203261	204473	-	blastn_feature_transfer	high	99.176	1.001	1213	0.0	2140.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	146450	147661
mitochondria	gene	matR	matR		203261	205208	-	blastn_feature_transfer	high	99.384	1.001	1948	0.0	3456.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	145136	147082
mitochondria	CDS	matR	matR	maturase	203261	205208	-	blastn_feature_transfer	high	99.384	1.001	1948	0.0	3456.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	145136	147082
mitochondria	gene	matR	matR		203264	205208	-	blastn_feature_transfer	high	97.956	1.001	1957	0.0	3354.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	102202	104157
mitochondria	CDS	matR	matR	maturase	203264	205208	-	blastn_feature_transfer	high	97.956	1.001	1957	0.0	3354.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	102202	104157
mitochondria	gene	matR	matR		203264	205226	-	blastn_feature_transfer	high	97.924	1.001	1975	0.0	3382.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	142536	144509
mitochondria	CDS	matR	matR	MatR	203264	205226	-	blastn_feature_transfer	high	97.924	1.001	1975	0.0	3382.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	142536	144509
mitochondria	CDS	matR	matR	matR	203268	204473	-	tblastn_protein_transfer	high	98.756	0.998	402	0.0	747.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	146450	147661
mitochondria	CDS	matR	matR	maturase	203268	205208	-	tblastn_protein_transfer	high	99.536	0.998	647	0.0	1256.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	145136	147082
mitochondria	CDS	matR	matR	MatR	203268	205226	-	tblastn_protein_transfer	high	97.26	1.0	657	0.0	1241.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	142536	144509
mitochondria	CDS	matR	matR	maturase R	203271	205208	-	tblastn_protein_transfer	high	97.846	0.976	650	0.0	1234.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	183410	185410
mitochondria	CDS	matR	matR	MatR	203271	205226	-	tblastn_protein_transfer	high	97.561	0.976	656	0.0	1243.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	7064	9082
mitochondria	gene	matR	matR		203297	204473	-	blastn_feature_transfer	high	99.065	0.998	1177	0.0	2074.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	81682	82860
mitochondria	CDS	matR	matR	maturase	203297	204473	-	blastn_feature_transfer	high	99.065	0.998	1177	0.0	2074.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	81682	82860
mitochondria	CDS	matR	matR	maturase	203298	204473	-	tblastn_protein_transfer	high	97.194	1.0	392	0.0	709.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	81682	82860
mitochondria	gene	trnH-GTG	trnH-GTG		208084	208158	-	blastn_feature_transfer	high	97.333	1.0	75	5.78e-32	127.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	91425	91499
mitochondria	tRNA	trnH-GTG	trnH-GTG	tRNA-His	208084	208158	-	blastn_feature_transfer	high	97.333	1.0	75	5.78e-32	127.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	91425	91499
mitochondria	gene	trnH-GTG	trnH-GTG		208085	208158	-	blastn_feature_transfer	high	100.0	1.0	74	3.83e-34	134.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	142363	142436
mitochondria	tRNA	trnH-GTG	trnH-GTG	tRNA-His	208085	208158	-	blastn_feature_transfer	high	100.0	1.0	74	3.83e-34	134.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	142363	142436
mitochondria	gene	trnH-GUG	trnH-GUG		208085	208158	-	blastn_feature_transfer	high	100.0	1.0	74	3.83e-34	134.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	151097	151170
mitochondria	tRNA	trnH-GUG	trnH-GUG	tRNA-His	208085	208158	-	blastn_feature_transfer	high	100.0	1.0	74	3.83e-34	134.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	151097	151170
mitochondria	gene	trnH-GTG	trnH-GTG		208086	208158	-	blastn_feature_transfer	high	97.26	1.0	73	6.79e-31	123.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	4941	5013
mitochondria	tRNA	trnH-GTG	trnH-GTG	tRNA-His	208086	208158	-	blastn_feature_transfer	high	97.26	1.0	73	6.79e-31	123.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	4941	5013
mitochondria	CDS	COX3	COX3	cytochrome c oxidase subunit III	211319	212113	+	tblastn_protein_transfer	high	98.491	1.0	265	1.11e-172	522.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	196198	196995
mitochondria	CDS	cox3	cox3	cox3	211319	212113	+	tblastn_protein_transfer	high	97.736	1.0	265	9.47e-173	522.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	131262	132059
mitochondria	gene	COX3	COX3		211319	212116	+	blastn_feature_transfer	high	98.747	1.0	798	0.0	1395.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	196198	196995
mitochondria	CDS	COX3	COX3	cytochrome c oxidase subunit III	211319	212116	+	blastn_feature_transfer	high	98.747	1.0	798	0.0	1395.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	196198	196995
mitochondria	gene	cox3	cox3		211319	212116	+	blastn_feature_transfer	high	98.747	1.0	798	0.0	1395.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	105652	106449
mitochondria	CDS	cox3	cox3	cytochrome c oxidase subunit 3	211319	212116	+	blastn_feature_transfer	high	98.747	1.0	798	0.0	1395.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	105652	106449
mitochondria	gene	sdh4	sdh4		212044	212161	+	blastn_feature_transfer	high	97.458	1.0	118	1.92e-53	200.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	106377	106494
mitochondria	gene	sdh4-pseudo	sdh4-pseudo		212044	212161	+	blastn_feature_transfer	high	97.458	1.0	118	1.92e-53	200.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	196153	196270
mitochondria	CDS	sdh4	sdh4	succinate dehydrogenase subunit 4	212044	212169	+	tblastn_protein_transfer	high	95.238	1.0	42	2.62e-22	80.5	PP024540.1	Rhodiola rosea mitochondrion, complete genome	88979	89107
mitochondria	gene	sdh4	sdh4		212044	212170	+	blastn_feature_transfer	high	96.85	0.984	127	3.38e-57	212.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	88979	89107
mitochondria	CDS	sdh4	sdh4	succinate dehydrogenase subunit 4	212044	212170	+	blastn_feature_transfer	high	96.85	0.984	127	3.38e-57	212.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	88979	89107
mitochondria	CDS	sdh4	sdh4	sdh4	212044	212211	+	tblastn_protein_transfer	high	96.429	1.0	56	5.23e-31	105.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	131987	132157
mitochondria	gene	sdh4	sdh4		212044	212212	+	blastn_feature_transfer	high	98.225	0.988	169	6.01e-81	292.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	131987	132157
mitochondria	CDS	sdh4	sdh4	sdh4	212044	212212	+	blastn_feature_transfer	high	98.225	0.988	169	6.01e-81	292.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	131987	132157
mitochondria	CDS	ATP8	ATP8	ATP synthase F0 subunit 8	212339	212815	+	tblastn_protein_transfer	high	97.484	1.0	159	4.64e-93	288.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	24776	25255
mitochondria	CDS	atp8	atp8	atp8	212339	212815	+	tblastn_protein_transfer	high	97.484	1.0	159	4.64e-93	288.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	87179	87658
mitochondria	gene	ATP8	ATP8		212339	212818	+	blastn_feature_transfer	high	98.958	1.0	480	0.0	844.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	24776	25255
mitochondria	CDS	ATP8	ATP8	ATP synthase F0 subunit 8	212339	212818	+	blastn_feature_transfer	high	98.958	1.0	480	0.0	844.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	24776	25255
mitochondria	gene	atp8	atp8		212339	212818	+	blastn_feature_transfer	high	98.958	1.0	480	0.0	844.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	133890	134369
mitochondria	CDS	atp8	atp8	ATPase subunit 8	212339	212818	+	blastn_feature_transfer	high	98.958	1.0	480	0.0	844.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	133890	134369
mitochondria	gene	atp8	atp8		212340	212818	+	blastn_feature_transfer	high	97.704	0.998	479	0.0	815.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	230418	230897
mitochondria	CDS	atp8	atp8	ATPase subunit 8	212340	212818	+	blastn_feature_transfer	high	97.704	0.998	479	0.0	815.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	230418	230897
mitochondria	gene	atp8	atp8		212341	212818	+	blastn_feature_transfer	high	98.954	0.996	478	0.0	840.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	131555	132034
mitochondria	CDS	atp8	atp8	Atp8	212341	212818	+	blastn_feature_transfer	high	98.954	0.996	478	0.0	840.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	131555	132034
mitochondria	gene	trnY-GTA	trnY-GTA		218798	218887	+	blastn_feature_transfer	medium	87.778	1.098	90	1.15e-28	116.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	3068	3149
mitochondria	tRNA	trnY-GTA	trnY-GTA	tRNA-Tyr	218798	218887	+	blastn_feature_transfer	medium	87.778	1.098	90	1.15e-28	116.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	3068	3149
mitochondria	gene	trnY-GTA	trnY-GTA		218805	218887	+	blastn_feature_transfer	high	100.0	1.0	83	5.67e-39	150.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	133199	133281
mitochondria	tRNA	trnY-GTA	trnY-GTA	tRNA-Tyr	218805	218887	+	blastn_feature_transfer	high	100.0	1.0	83	5.67e-39	150.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	133199	133281
mitochondria	gene	trnY-GUA	trnY-GUA		218805	218887	+	blastn_feature_transfer	high	100.0	1.0	83	5.67e-39	150.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	66984	67066
mitochondria	tRNA	trnY-GUA	trnY-GUA	tRNA-Tyr	218805	218887	+	blastn_feature_transfer	high	100.0	1.0	83	5.67e-39	150.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	66984	67066
mitochondria	gene	nad2	nad2		220465	223176	+	blastn_feature_transfer	medium	96.35	0.74	2767	0.0	4548.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	151665	155401
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	220953	221723	+	tblastn_protein_transfer	low	79.151	0.531	259	1.63e-120	382.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	96209	229375
mitochondria	CDS	ND2	ND2	NADH dehydrogenase subunit 2	220953	221723	+	tblastn_protein_transfer	low	78.764	0.531	259	8.27e-120	380.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	83326	132697
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	220953	221729	+	tblastn_protein_transfer	low	74.131	0.531	259	2.24e-109	350.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	67572	120042
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	220957	221529	+	blastn_feature_transfer	weak	99.825	0.391	573	0.0	1030.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	96209	229375
mitochondria	CDS	ND2	ND2	NADH dehydrogenase subunit 2	220957	221529	+	blastn_feature_transfer	weak	99.302	0.391	573	0.0	1016.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	83326	132697
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	220959	221441	+	tblastn_protein_transfer	low	100.0	0.535	161	5.43e-101	318.0	OP312069.1	Rhodiola wallichiana chromosome 2 mitochondrion, complete sequence	507	81069
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	220959	221512	+	blastn_feature_transfer	low	98.739	0.613	555	0.0	966.0	OP312069.1	Rhodiola wallichiana chromosome 2 mitochondrion, complete sequence	507	81069
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	220959	221528	+	blastn_feature_transfer	low	99.825	0.621	570	0.0	1024.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	183483	187224
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	220959	221723	+	tblastn_protein_transfer	medium	79.377	0.843	257	8.72e-123	381.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	183483	187224
mitochondria	gene	ccmB	ccmB		223336	223956	+	blastn_feature_transfer	high	99.678	1.0	621	0.0	1112.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	224954	225574
mitochondria	CDS	ccmB	ccmB	cytochrome c biogenesis B	223336	223956	+	blastn_feature_transfer	high	99.678	1.0	621	0.0	1112.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	224954	225574
mitochondria	CDS	ccmB	ccmB	CcmB	223345	223953	+	tblastn_protein_transfer	high	98.03	0.985	203	1.07e-104	324.0	OP312069.1	Rhodiola wallichiana chromosome 2 mitochondrion, complete sequence	2023	2643
mitochondria	gene	nad5	nad5		227397	228875	+	blastn_feature_transfer	weak	99.527	0.392	1479	0.0	2636.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	9759	73660
mitochondria	gene	nad5	nad5		227399	228875	+	blastn_feature_transfer	weak	99.188	0.392	1477	0.0	2610.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	36126	70662
mitochondria	gene	nad5	nad5		227401	228875	+	blastn_feature_transfer	weak	99.525	0.389	1475	0.0	2629.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	42084	172326
mitochondria	CDS	cox2	cox2	cytochrome c oxidase subunit 2	236710	237087	+	tblastn_protein_transfer	low	92.063	0.485	126	4.00e-61	201.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	109600	112273
mitochondria	CDS	cox2	cox2	cytochrome c oxidase subunit 2	236710	237091	+	blastn_feature_transfer	low	99.476	0.488	382	0.0	681.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	27922	131447
mitochondria	CDS	COX2	COX2	cytochrome c oxidase subunit II	236710	237091	+	blastn_feature_transfer	low	98.429	0.488	382	0.0	663.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	184476	187161
mitochondria	CDS	cox2	cox2	cytochrome c oxidase subunit 2	236710	237093	+	tblastn_protein_transfer	low	97.656	0.492	128	8.30e-69	224.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	27922	131447
mitochondria	CDS	COX2	COX2	cytochrome c oxidase subunit II	236710	237093	+	tblastn_protein_transfer	low	96.094	0.492	128	7.23e-67	218.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	184476	187161
mitochondria	CDS	cox2	cox2	cytochrome c oxidase subunit 2	236710	237156	+	tblastn_protein_transfer	high	86.577	0.968	149	7.29e-70	221.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	47836	51350
mitochondria	gene	COX2	COX2		236710	237798	+	blastn_feature_transfer	weak	97.434	0.406	1091	0.0	1840.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	184476	187161
mitochondria	gene	cox2	cox2		236710	237798	+	blastn_feature_transfer	weak	96.062	0.406	1092	0.0	1778.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	110625	113312
mitochondria	gene	cox2	cox2		236710	240168	+	blastn_feature_transfer	high	95.889	1.007	3527	0.0	5717.0	OP312071.1	Rhodiola sacra chromosome 2 mitochondrion, complete sequence	59298	62801
mitochondria	gene	COX2	COX2		238134	239499	+	blastn_feature_transfer	low	97.238	0.512	1376	0.0	2305.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	184476	187161
mitochondria	gene	cox2	cox2		238134	239499	+	blastn_feature_transfer	low	96.462	0.515	1385	0.0	2271.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	110625	113312
mitochondria	CDS	COX2	COX2	cytochrome c oxidase subunit II	238371	238688	+	blastn_feature_transfer	weak	99.371	0.406	318	9.19e-163	565.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	184476	187161
mitochondria	CDS	cox2	cox2	cytochrome c oxidase subunit 2	238371	238688	+	blastn_feature_transfer	weak	99.057	0.406	318	3.91e-161	561.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	27922	131447
mitochondria	gene	cox2	cox2		238371	240168	+	blastn_feature_transfer	medium	97.178	0.828	1807	0.0	3008.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	27922	131447
mitochondria	CDS	COX2	COX2	cytochrome c oxidase subunit II	238373	238687	+	tblastn_protein_transfer	weak	99.048	0.404	105	8.77e-67	218.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	184476	187161
mitochondria	CDS	cox2	cox2	cox2	238373	238687	+	tblastn_protein_transfer	weak	99.048	0.404	105	7.59e-67	218.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	110625	113312
mitochondria	gene	ccmC	ccmC		240456	241109	-	blastn_feature_transfer	high	99.388	1.0	654	0.0	1162.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	30014	30667
mitochondria	CDS	ccmC	ccmC	cytochrome c biogenesis C	240456	241109	-	blastn_feature_transfer	high	99.388	1.0	654	0.0	1162.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	30014	30667
mitochondria	gene	ccmC	ccmC		240456	241136	-	blastn_feature_transfer	high	99.413	0.983	681	0.0	1211.0	OP312071.1	Rhodiola sacra chromosome 2 mitochondrion, complete sequence	63093	63785
mitochondria	CDS	ccmC	ccmC	CcmC	240456	241136	-	blastn_feature_transfer	high	99.413	0.983	681	0.0	1211.0	OP312071.1	Rhodiola sacra chromosome 2 mitochondrion, complete sequence	63093	63785
mitochondria	gene	ccmC	ccmC		240456	241142	-	blastn_feature_transfer	high	99.563	1.0	687	0.0	1226.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	187453	188139
mitochondria	CDS	ccmC	ccmC	cytochrome c biogenesis C	240456	241142	-	blastn_feature_transfer	high	99.563	1.0	687	0.0	1226.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	187453	188139
mitochondria	CDS	ccmC	ccmC	CcmC	240459	241103	-	tblastn_protein_transfer	high	98.605	0.935	215	6.98e-140	426.0	OP312071.1	Rhodiola sacra chromosome 2 mitochondrion, complete sequence	63093	63785
mitochondria	CDS	ccmC	ccmC	cytochrome c biogenesis C	240459	241109	-	tblastn_protein_transfer	high	98.618	1.0	217	1.59e-141	430.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	30014	30667
mitochondria	CDS	ccmC	ccmC	CcmC	240459	241142	-	tblastn_protein_transfer	high	99.123	1.0	228	9.68e-149	451.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	181281	181967
mitochondria	gene	ATP1	ATP1		241601	243133	-	blastn_feature_transfer	high	99.152	1.0	1533	0.0	2707.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	188597	190129
mitochondria	CDS	ATP1	ATP1	ATPase subunit 1	241601	243133	-	blastn_feature_transfer	high	99.152	1.0	1533	0.0	2707.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	188597	190129
mitochondria	gene	atp1	atp1		241601	243133	-	blastn_feature_transfer	high	99.087	1.0	1533	0.0	2702.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	114748	116280
mitochondria	CDS	atp1	atp1	atp1	241601	243133	-	blastn_feature_transfer	high	99.087	1.0	1533	0.0	2702.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	114748	116280
mitochondria	gene		QQ045_002855		241601	243133	-	blastn_feature_transfer	high	98.304	1.0	1533	0.0	2648.0	CM082116.1	Rhodiola kirilowii isolate R_Ki mitochondrion, complete sequence, whole genome shotgun sequence	50334	51866
mitochondria	CDS		QQ045_002855	hypothetical protein	241601	243133	-	blastn_feature_transfer	high	98.304	1.0	1533	0.0	2648.0	CM082116.1	Rhodiola kirilowii isolate R_Ki mitochondrion, complete sequence, whole genome shotgun sequence	50334	51866
mitochondria	CDS	ATP1	ATP1	ATPase subunit 1	241604	243133	-	tblastn_protein_transfer	high	99.804	1.0	510	0.0	1030.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	188597	190129
mitochondria	CDS	atp1	atp1	atp1	241604	243133	-	tblastn_protein_transfer	high	99.412	1.0	510	0.0	1028.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	114748	116280
mitochondria	CDS		QQ045_002855	hypothetical protein	241604	243133	-	tblastn_protein_transfer	high	98.039	1.0	510	0.0	1017.0	CM082116.1	Rhodiola kirilowii isolate R_Ki mitochondrion, complete sequence, whole genome shotgun sequence	50334	51866
